createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.decimals,token00.txCount,token00_creator_address,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_token,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,mint_ratio,swap_ratio,burn_ratio,swap_rate,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,initial_supply,receiver,current_token_total_supply,burn_amount,timestamp_creator_LP_amount,timestamp_creator_token_amount
13506542,2021-10-28,0xe3ddea9f39e10e23e71d50c481ba8d6d945157fc,6.7e-17,1.57e-05,1.34e-16,0xc075116f38dc18ecf2cbdfed31f90fb72b5d02b7,Mini Usagi,USAGI,1.57e-05,9,145,0xbecb11dbc1f3a5918e1a93d7aad8d66841c498c9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,2.0,888000000000.0,1635610190,2021-10-30 16:09,1,143,1,0,5547,175171,72,71,175171,burn,1635610190,2021-10-30 16:09,2.819970912,6.7e-17,-1.0,48.658611111111114h,True,1635610190,0.007042254,0.992957746,0.0,1.028571429,42.13680344,0xbecb11dbc1f3a5918e1a93d7aad8d66841c498c9,100.0,0.0,1000000000000.0,0xbecb11dbc1f3a5918e1a93d7aad8d66841c498c9,,0,42.13680344,130000000000
12250958,2021-04-16,0xefb6cc16c36fbde9c7df66e3fbb866b1380522cd,2.1e-08,5.04e-14,1.01e-13,0xae95dc56a480ba3b1830cb760b43633d3f87aa17,Totem,TEM,2.1e-08,9,215,0xbec67aa7b89845bd0f0cac556ed33bcdbd92224e,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,5.5,1305012.0,1634386802,2021-10-16 12:20,1,212,2,0,1267203,8204191,111,101,15812653,burn,1634386802,2021-10-16 12:20,4.226863278,5.04e-14,-1.0,4392.403611111111h,True,1634386802,0.0046728970000000005,0.990654206,0.0046728970000000005,1.088235294,0.084720517,0xbec67aa7b89845bd0f0cac556ed33bcdbd92224e,100.0,0.0,4316539.0,0xbec67aa7b89845bd0f0cac556ed33bcdbd92224e,2797765.23,0.0,0.08387331,0.0
11511869,2020-12-23,0x95afbe2572bbd94a682835c692f80e1cb4e976d6,1.44e-14,6.999999999999999e-17,1.3999999999999998e-16,0x0a2aa00cdb1bcf9943e9c947defdedbee627cd84,Cor3Base,Cbase,1.44e-14,18,33,0xf987e95f6d2d5172d1f3204361312779e6be842a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,20.0,15650.0,1608756334,2020-12-23 20:45,1,31,1,0,779,2756,26,5,2756,burn,1608756334,2020-12-23 20:45,38.92389952,6.999999999999999e-17,-1.0,0.7655555555555555h,True,1608756334,0.03125,0.96875,0.0,4.333333333,559.4640292,0xbec55d09cc621214be52bc44d3a9866284e1f014,100.0,0.0,30000.0,0xbec55d09cc621214be52bc44d3a9866284e1f014,,0,559.46402923,100.0282885799999945675153867341578006744384765625
11287964,2020-11-19,0xf91cd39912b7f8cee6ed0599c9371c018984168c,1.94e-13,6e-18,1.2e-17,0xb89489dfe6b81a39150097813cc79250825991c7,TRUFExperience,TRUFE,1.94e-13,18,10,0xbec16697926f43a9c6de7817a8bcce335f366bcd,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,0.025,1250.0,1607168401,2020-12-05 20:40,4,4,2,6772,9851,694136,2,2,1385485,burn,1605785704,2020-11-19 20:35,2.329,6e-18,-1.0,0.7744444444444445h,True,1605785704,0.5,0.5,0.0,2.0,391.1191316,0xbec16697926f43a9c6de7817a8bcce335f366bcd,100.0,0.0,7500000.0,0xbec16697926f43a9c6de7817a8bcce335f366bcd,,0,391.11913158,7434093.0978140495717525482177734375
11252452,2020-11-13,0x876f3db41316ef8b947a57a211a6b7d7a241625b,1e-18,2.34e-12,1e-18,0xd39aca203859ece46b5189a5630ec7158064dd29,FUKA,FUKA,2.34e-12,18,6,0xbec16697926f43a9c6de7817a8bcce335f366bcd,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,0.1,500000.0,1605318276,2020-11-14 10:44,1,4,1,0,1694,6486,4,0,6486,burn,1605318276,2020-11-14 10:44,0.118064995,1e-18,-1.0,1.8016666666666667h,True,1605318276,0.2,0.8,0.0,4.0,223.6067977,0xbec16697926f43a9c6de7817a8bcce335f366bcd,100.0,0.0,15000000.0,0xbec16697926f43a9c6de7817a8bcce335f366bcd,15000000.0,0.0,223.6067978,14432617.27
13610004,2021-11-13,0xdffaa1db25fea4fc8c26c5155844ea854651f150,9.0,1.22e-13,2.43e-13,0x2aaf70300ce894a31c2952bcc2a6816767e75fa0,Shinugami,Shinugami,9.0,0,31,0xbeb8f958927be94a71ac9873dc0ac963ae52b942,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545611.2245,60733827,5.0,1000000000000000.0,1636841640,2021-11-13 22:14,1,29,1,0,165,3331,29,0,3331,burn,1636841640,2021-11-13 22:14,8.596363085,1.22e-13,-1.0,0.9252777777777778h,True,1636841640,0.033333333,0.966666667,0.0,29.0,0.070710678,0xbeb8f958927be94a71ac9873dc0ac963ae52b942,100.0,0.0,1000000000000000.0,0xbeb8f958927be94a71ac9873dc0ac963ae52b942,,0,0.07071068,0
12214179,2021-04-10,0x6e3baaf5d64e6c96d47f8adaf67a96956061b085,309000000000.0,0.013288908,0.026577817000000004,0x07dd004d5f0c22e50fbc1398ed075ace5d190272,Pumpy,Pumpy,309000000000.0,18,281,0xbeb216172b424f37b25378638a0f3d841dd637e1,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,1.0,35900000000000.0,1633983099,2021-10-11 20:11,1,279,1,0,169685,15898773,159,120,15898773,burn,1633983099,2021-10-11 20:11,1.328890835,0.013288908,-0.99,4416.325833333333h,True,1633983099,0.003571429,0.996428571,0.0,1.314049587,5993885.206,0xbeb216172b424f37b25378638a0f3d841dd637e1,100.0,0.0,100000000000000.0,0xbeb216172b424f37b25378638a0f3d841dd637e1,,47500000000000,5933946.35400865,3404164697690.375
12565506,2021-06-04,0xaf05479d999678e91da987b8a66c0c144eceec61,5.26e-11,1e-18,2e-18,0x23f85bcb50b84bc8d8c2942d49fa06ac9489944d,Maxx Porn,xXx,5.26e-11,18,8,0xbeb1dc6f2421af75273ee1060b7b29b1c44e1393,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,17.0,50000000000.0,1622779471,2021-06-04 13:04,1,6,1,0,288,2146,6,0,2146,burn,1622779471,2021-06-04 13:04,17.51280618,1e-18,-1.0,0.5961111111111111h,True,1622779471,0.14285714300000002,0.857142857,0.0,6.0,921954.4457,0xbeb1dc6f2421af75273ee1060b7b29b1c44e1393,100.0,0.0,100000000000.0,0xbeb1dc6f2421af75273ee1060b7b29b1c44e1393,,49999999999.99999237060546875,921954.44572929,277925339.615711390972137451171875
12167759,2021-04-03,0x18b9a150d90d532a079d5871a8186558147429b0,1.0,2.67e-09,5.34e-09,0x08837dd8b40d9246492f59cb05f20a84699bc134,Doros.Network,DRS,1.0,0,6,0xbeaf82517e4ab13b459dc2f2441811aaa4e51a5e,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,34.0,5000000.0,1617470147,2021-04-04 2:15,1,4,1,0,619,1903,4,0,1903,burn,1617470147,2021-04-04 2:15,34.79527893,2.67e-09,-1.0,0.5286111111111111h,True,1617470147,0.2,0.8,0.0,4.0,1.3e-05,0xbeaf82517e4ab13b459dc2f2441811aaa4e51a5e,100.0,0.0,10000000.0,0xbeaf82517e4ab13b459dc2f2441811aaa4e51a5e,,0,1.304e-05,5000000
12545587,2021-06-01,0x3840e8bab0b7bfc9ef1ca9826a3564be120e82f4,1e-18,2.22e-09,2e-18,0xda79644818e63512d17e97876d843bbd1be12fd3,Hisha Inu,HISHA,2.22e-09,18,8,0xbeaf3cb4bba6f27f38ec4a3debedb6d1f7695251,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,10.0,50000000000000.0,1622511662,2021-06-01 10:41,1,6,1,0,267,1561,6,0,1561,burn,1622511662,2021-06-01 10:41,10.08264506,1e-18,-1.0,0.4336111111111111h,True,1622511662,0.14285714300000002,0.857142857,0.0,6.0,22360679.77,0xbeaf3cb4bba6f27f38ec4a3debedb6d1f7695251,100.0,0.0,100000000000000.0,0xbeaf3cb4bba6f27f38ec4a3debedb6d1f7695251,,50000000000000,22360679.7749979,0
12920157,2021-07-29,0xcfd9594db3c88c4a07054a56e7664b3dae98839d,5.57e-09,1e-18,2e-18,0x05504f48e8093ce95f2092372cbbe09980365789,GFARM,GFarm,5.57e-09,18,25,0xbea94b92269b05728edb28f28a9ce6f1c3cf9163,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,3.0,424000000000000.0,1627557190,2021-07-29 11:13,1,23,1,0,1176,3374,18,5,3374,burn,1627557190,2021-07-29 11:13,6.452916628,1e-18,-1.0,0.9372222222222222h,True,1627557190,0.041666667,0.958333333,0.0,3.0,35675303.4,0xbea94b92269b05728edb28f28a9ce6f1c3cf9163,100.0,0.0,1000000000000000.0,0xbea94b92269b05728edb28f28a9ce6f1c3cf9163,,420000000000000,35675303.40063379,157889447236180.8125
12565438,2021-06-04,0xd87f0900ffc2ebc3c4a50ef071a9f0a743bcc0f9,1e-18,2.34e-09,2e-18,0xee3b6f11de2fde5554771154110c9e87dd8f51e2,Shiba Tornado 🌪,SHIBNADO🌪,2.34e-09,18,6,0xbea240d765af3f5cf877b012d2a584e43c59d4f9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,7.0,50000000000000.0,1622780657,2021-06-04 13:24,1,4,1,0,1953,4521,3,1,4521,burn,1622780657,2021-06-04 13:24,8.010119523,1e-18,-1.0,1.2558333333333334h,True,1622780657,0.2,0.8,0.0,1.5,18708286.93,0xbea240d765af3f5cf877b012d2a584e43c59d4f9,100.0,0.0,100000000000000.0,0xbea240d765af3f5cf877b012d2a584e43c59d4f9,1000000000000.0,0.0,18708286.93,0.0
11033501,2020-10-11,0x7f431fad2eff3a5a0f9576948041eee9dcdbb57c,2.57e-14,3.9e-17,7.8e-17,0x7d8e8321c9a9c47e6b7040ad862e27bb348013a3,Yearn Finance Trading,YFIT,2.57e-14,18,7,0xbea22503979aabb047d1c5f6a759d777789d24bc,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,25.0,17000.0,1602433399,2020-10-12 1:23,1,5,1,0,5437,23200,5,0,23200,burn,1602433399,2020-10-12 1:23,25.40866035,3.9e-17,-1.0,6.444444444444445h,True,1602433399,0.166666667,0.833333333,0.0,5.0,651.9202405,0xbea22503979aabb047d1c5f6a759d777789d24bc,100.0,0.0,17000.0,0xbea22503979aabb047d1c5f6a759d777789d24bc,17000.0,0.0,651.9202405,0.0
11149594,2020-10-29,0x75e5b1a62f2d7d08ef96f5414d2be0bd425b6a13,2.3e-14,4.4e-17,8.8e-17,0xafbe911b904c96dcf1fb8120d3492c575d51e5d6,LIFO.Finance,LIFO,2.3e-14,18,15,0xbea175315b00c23e4c3dce876ad853486f80c064,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,20.0,40000.0,1603948849,2020-10-29 5:20,1,13,1,0,402,1463,11,2,1463,burn,1603948849,2020-10-29 5:20,38.9098013,4.4e-17,-1.0,0.4063888888888889h,True,1603948849,0.071428571,0.928571429,0.0,3.666666667,894.427191,0xbea175315b00c23e4c3dce876ad853486f80c064,100.0,0.0,80000.0,0xbea175315b00c23e4c3dce876ad853486f80c064,,0,894.427191,41160.6472575599982519634068012237548828125
12175412,2021-04-04,0x1bc5955a9683ccbfad73656cb2b27044e8ef76d7,0.00573148,0.002,0.002,0x0516cbb0bdea3a8c782d3ec6388283e2860fdc8b,Palm.io,PALM,0.00573148,18,330,0xbe9f3ddcc962cbc8c2f44446ccf4011672105438,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,201.0,55000000.0,1623379092,2021-06-11 2:38,1,328,1,0,23335,15549,328,0,5810048,burn,1617584593,2021-04-05 1:03,719.4933932,7.000000000000001e-18,-1.0,4.319166666666667h,True,1617584593,0.0030581040000000003,0.996941896,0.0,326.0,105142.7601,0xbe9f3ddcc962cbc8c2f44446ccf4011672105438,100.0,0.0,100000000.0,0xbe9f3ddcc962cbc8c2f44446ccf4011672105438,1000000000000000.0,0.0,105142.7601,-90000000.0
12444000,2021-05-16,0xaef99e56a5a8fee13a64147b0da2acaf3448eb1c,3.98e-10,1e-18,2e-18,0x57d8034bb0c3d711ab94ddc9779541e5b80e3809,Shiba Inu Bone,BONE,3.98e-10,18,235,0xbe9f358116f947f34217f95397122203390730dd,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,50.0,500000000000000.0,1621234663,2021-05-17 6:57,1,233,1,0,15184,86691,233,0,86691,burn,1621234663,2021-05-17 6:57,400.1024422,1e-18,-1.0,24.080833333333334h,True,1621234663,0.004273504,0.995726496,0.0,233.0,158113883.0,0xbe9f358116f947f34217f95397122203390730dd,100.0,0.0,1000000000000000.0,0xbe9f358116f947f34217f95397122203390730dd,,0.0,158113883.0,80419600000000.0
10974033,2020-10-02,0x018905a647df1dae14f1d938f9bc39a099b6fb0f,5.129999999999999e-15,1.97e-16,3.94e-16,0x1524f4eb46eb38af20212b1ac89ab4cd52b4317f,reef.finance,reef,5.129999999999999e-15,18,55,0xbe9c5e58606de43e7647ea58952ed79005e23b7c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,59.0,10000.0,1601641805,2020-10-02 12:30,4,47,4,4768,2861,34842,30,17,34847,burn,1601641805,2020-10-02 12:30,150.78926869999995,1.97e-16,-1.0,9.679722222222223h,True,1601641805,0.075471698,0.886792453,0.037735849,1.666666667,768.1145748,0xbe9c5e58606de43e7647ea58952ed79005e23b7c,50.0,42.62356406,10000.0,0xbe9c5e58606de43e7647ea58952ed79005e23b7c,10000.0,0.0,768.1145748,0.0
12290135,2021-04-22,0x8223fbf5b8ba6ca616256359c78a57895781c66d,17.00215706,2496255.632,34.00431412,0xed0889f7e1c7c7267407222be277e1f1ef4d4892,Melalie,MEL,2496255.632,18,5214,0x80d982e5426fb44b6d9bb49f30dc48cfd43c4bf3,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,36.0,900000.0,1636887496,2021-11-14 10:58,15,5188,10,834594,2861779,3025167,2089,3099,17791247,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636887496,0.002877974,0.995203377,0.001918649,0.6735483870000001,5692.099788,0xbe95e7682b0b3a73b1fd683a771d6d51a84236ba,25.0,42.88064484,120000000.0,0x80d982e5426fb44b6d9bb49f30dc48cfd43c4bf3,50000000000.0,0.0,0.0,110628432.3
11081086,2020-10-18,0xf2dfc072e3a61be94df293223a71609bb6ddfea1,0.0001712,4.217090381,0.0001712,0xd0ee33401b547c80e143b05c578d1437c9d8cfa2,ESCOBAR.FINANCE,ESC,4.217090381,18,76,0xbe94e25830dd5c5f8b0bf2b50e84571b7e6df27c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,2.0,16.0,1604052953,2020-10-30 10:15,2,73,1,222910,14983,2498,35,38,1012922,burn,1603042529,2020-10-18 17:35,0.703307604,1.25e-16,-1.0,0.6938888888888889h,True,1603042529,0.01369863,0.98630137,0.0,0.921052632,5.6568542489999984,0xbe94e25830dd5c5f8b0bf2b50e84571b7e6df27c,100.0,0.0,20000.0,0xbe94e25830dd5c5f8b0bf2b50e84571b7e6df27c,,12000,5.65685425,5719.296000000000276486389338970184326171875
12656004,2021-06-18,0x1ed3836c424d759b06d1f0d52e2bf4da1e408f85,9.53e-10,1e-18,2e-18,0x9272d147b49bb8f03d381333047a6ce9595e89fa,SHIBART TOKEN,SHIBART,9.53e-10,18,62,0xbe93fc8fda1bd405f7de29efd12ef5f535c2fe75,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,9.9,40000000000000.0,1623991491,2021-06-18 4:44,1,60,1,0,854,5045,60,0,5045,burn,1623991491,2021-06-18 4:44,20.9245133,1e-18,-1.0,1.4013888888888888h,True,1623991491,0.016393443,0.983606557,0.0,60.0,19899748.74,0xbe93fc8fda1bd405f7de29efd12ef5f535c2fe75,100.0,0.0,100000000000000.0,0xbe93fc8fda1bd405f7de29efd12ef5f535c2fe75,1000000000000.0,0.0,19899748.74,5000000000000.0
11451236,2020-12-14,0x7556a1d01556135fa8addf90acbab9590060347d,40974.76824,0.007128876,0.014257752,0x43eb8277b06ec9a6b6ea32953c2ac34c18c44d02,trbas3.org,TRBAS3,40974.76824,18,288,0xbe9230888a7f842628b3475a430f7cadf1461734,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,15.0,750000.0,1610600592,2021-01-14 5:03,4,282,2,1985828,108458,2649263,148,134,2650137,burn,1610600592,2021-01-14 5:03,1.4257751980000002,0.007128876,-0.995,736.1491666666667h,True,1610600592,0.013937282,0.982578397,0.003484321,1.096296296,3354.101966,0xbe9230888a7f842628b3475a430f7cadf1461734,100.0,0.0,768800.0,0xbe9230888a7f842628b3475a430f7cadf1461734,110707200.0,0.0,3337.331456,68784045.0
12604697,2021-06-10,0x51bdc4f802f003f03f26ced236b351daf77850f6,3.74e-05,2.68e-16,5.36e-16,0xb373cfabe59c639d72eafb07c028d31dc606c337,pixelinu.com, Pixel Inu ,3.74e-05,8,8,0xbe8754c6f9ba4a1e195eb8b5feaa2d59d32db289,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,3.0,500000000000.0,1623310921,2021-06-10 16:42,1,6,1,0,840,10256,6,0,10256,burn,1623310921,2021-06-10 16:42,3.279246881,2.68e-16,-1.0,2.848888888888889h,True,1623310921,0.14285714300000002,0.857142857,0.0,6.0,12.24744871,0xbe8754c6f9ba4a1e195eb8b5feaa2d59d32db289,100.0,0.0,1000000000000.0,0xbe8754c6f9ba4a1e195eb8b5feaa2d59d32db289,1000000000.0,0.0,12.24744871,0.0
12784533,2021-07-08,0x501df72f962fa4742ec8248907303e517284071b,7.000000000000001e-10,1e-18,2e-18,0x0680bb04c9b9d747dcc2a0e88d478ef6c96684d4,Siamese Cat,SIAMESE😼,7.000000000000001e-10,18,8,0xbe86046c9bb198aece2702bb679a8fa1ef9c8ba5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,10.0,5000000000000.0,1625720712,2021-07-08 14:05,1,6,1,0,675,3004,6,0,3004,burn,1625720712,2021-07-08 14:05,10.10577269,1e-18,-1.0,0.8344444444444444h,True,1625720712,0.14285714300000002,0.857142857,0.0,6.0,7071067.812000001,0xbe86046c9bb198aece2702bb679a8fa1ef9c8ba5,100.0,0.0,10000000000000.0,0xbe86046c9bb198aece2702bb679a8fa1ef9c8ba5,,5000000000000,7071067.81186548,0
12748503,2021-07-02,0x91d01f6868ec2de809cf902c876cfa2ac80aaf38,110052045.1,0.000700722,0.001401445,0x3797919b5b0f3c995bf2de00c8a22597ba366da4,Dogecoin Polytopia,POLYTOPIA,110052045.1,9,3089,0xbe7fa341c60bae8deabf0a03e407e5b1674dadeb,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,2.0,970000000000.0,1626547564,2021-07-17 18:46,2,3086,1,14222,32647,1314499,1143,1943,1314499,burn,1626547564,2021-07-17 18:46,3.903257795,0.000700722,-0.999820478,365.1386111111111h,True,1626547564,0.000647668,0.999352332,0.0,0.587962963,44.04543109,0xbe7fa341c60bae8deabf0a03e407e5b1674dadeb,50.0,49.98204775,1000000000000.0,0xbe7fa341c60bae8deabf0a03e407e5b1674dadeb,11100000000000.0,0.0,44.04543109,-928497206.0
12783494,2021-07-08,0x0517a1083834ed2c508bc3c7cd7d75522f726d79,1.7800000000000002e-05,5.9e-17,1.18e-16,0x7429fa87981dcb4909eac8a616ccbd96a9f69574,Hatsune Inu,HINU,1.7800000000000002e-05,9,751,0xbe7fa341c60bae8deabf0a03e407e5b1674dadeb,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,2.0,970000000000.0,1626915061,2021-07-22 0:51,1,749,1,0,8392,1211517,363,386,1211517,burn,1626915061,2021-07-22 0:51,2.580801575,5.9e-17,-1.0,336.5325h,True,1626915061,0.001333333,0.998666667,0.0,0.937984496,44.04543109,0xbe7fa341c60bae8deabf0a03e407e5b1674dadeb,100.0,0.0,1000000000000.0,0xbe7fa341c60bae8deabf0a03e407e5b1674dadeb,1000000000000000.0,0.0,44.04543109,30000000000.0
12771227,2021-07-06,0xf92b2d5d1704d912e5003aed8416a6083be56a57,1.74e-05,5.9e-17,1.18e-16,0x5e657de6483b3e96eb56596c748c6a8c9840d23c,Warren Buffet,BUFFET,1.74e-05,9,315,0xbe7fa341c60bae8deabf0a03e407e5b1674dadeb,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,2.0,970000000000.0,1625750174,2021-07-08 13:16,1,313,1,0,3691,211616,134,179,211616,burn,1625750174,2021-07-08 13:16,2.597858702,5.9e-17,-1.0,58.782222222222224h,True,1625750174,0.003184713,0.996815287,0.0,0.7444444440000001,44.04543109,0xbe7fa341c60bae8deabf0a03e407e5b1674dadeb,100.0,0.0,1000000000000.0,0xbe7fa341c60bae8deabf0a03e407e5b1674dadeb,10000000000000.0,0.0,44.04543109,75420363691.0
12737670,2021-06-30,0x6e66d9f77d3ef82366be0baa309c0915acaa771b,610000000000.0,4.2746148260000005,8.549229653,0x1306c7d95e59cfcdff7ae3c13db7f56acc543815,Rapidly Reusable Rockets,RRR,610000000000.0,9,4256,0xbe7fa341c60bae8deabf0a03e407e5b1674dadeb,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,2.0,970000000000.0,1635048762,2021-10-24 4:12,4,4250,1,168103,107948,54471,1468,2782,9962401,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1635048762,0.000940513,0.998824359,0.000235128,0.5278676729999999,44.04543109,0xbe7fa341c60bae8deabf0a03e407e5b1674dadeb,50.0,49.97007401,1000000000000.0,0xbe7fa341c60bae8deabf0a03e407e5b1674dadeb,10000000000000.0,0.0,0.0,819929535.7
12572596,2021-06-05,0xcff8771609465b5522eaf3d2bf919790d7ca742b,1e-18,0.002,0.002,0xa2c1c94d967ca9fc6ad62fd8d76f748053680932,Ethereum Strawberry,ETHS 🍓,1e-18,18,40,0xbe7f47974fca6ef21d444f78bd019651dbbc9195,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,4.0,500000000000000.0,1622879867,2021-06-05 7:57,1,38,1,0,886,1603,30,8,9214,burn,1622872256,2021-06-05 5:50,5.253694665,1e-18,-1.0,0.4452777777777778h,True,1622872256,0.026315789,0.973684211,0.0,3.222222222,44721359.55,0xbe7f47974fca6ef21d444f78bd019651dbbc9195,100.0,0.0,1000000000000000.0,0xbe7f47974fca6ef21d444f78bd019651dbbc9195,,0,44721359.5499958,0
12591135,2021-06-08,0x34b4304a42cbca990be4f5f0b5a26e910f0cd0bb,4.25e-06,2.37e-16,4.74e-16,0x4980d131454b7c753249b392f81e3f7b7c789fd0,QuickMoon,QUICKMOON,4.25e-06,9,25,0xbe7f0c175266270c7aeafc2cbc54a2d4d26ddfe8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,1.8,45600000000.0,1623119934,2021-06-08 2:38,1,23,1,0,556,1844,17,6,1844,burn,1623119934,2021-06-08 2:38,2.139687334,2.37e-16,-1.0,0.5122222222222222h,True,1623119934,0.041666667,0.958333333,0.0,2.428571429,9.059801322,0xbe7f0c175266270c7aeafc2cbc54a2d4d26ddfe8,100.0,0.0,100000000000.0,0xbe7f0c175266270c7aeafc2cbc54a2d4d26ddfe8,,47500000000,9.05980132,5000000000
12425504,2021-05-13,0x5c8758cf51c23f7bbf12cc89d10073fa415ba34b,1608593184.0,0.032815684,0.032815684,0x63b78fc6fd3587a79371603cc02bebc9b6f71c5a,Baby Kishu,bKishu,1608593184.0,18,128,0xbe7e8d91abeaf3d3d328bce40c63537b2f146524,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,17.0,30000000000.0,1623073428,2021-06-07 13:43,1,126,1,0,87244,18375,70,56,2171774,burn,1620920029,2021-05-13 15:33,9.663523961000001,0.09663524,-0.99,5.104166666666667h,True,1620920029,0.011627907,0.988372093,0.0,1.097560976,714142.8429,0xbe7e8d91abeaf3d3d328bce40c63537b2f146524,100.0,0.0,100000000000.0,0xbe7e8d91abeaf3d3d328bce40c63537b2f146524,100000000000.0,0.0,707001.4144,0.0
12576550,2021-06-05,0x95332643476b54369395ef5f6a1d65b338f5f2f6,2.35e-09,1e-18,2e-18,0x90a498c1d26c073f9f1ff7a34f50449fe6e35198,ELON SPERM 💦,SPERM,2.35e-09,18,14,0xbe7cb5c23ab3588b54abe6455d0e5f3213bbf036,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,8.0,50000000000000.0,1622924627,2021-06-05 20:23,1,12,1,0,91,284,8,4,284,burn,1622924627,2021-06-05 20:23,8.508601027000001,1e-18,-1.0,0.07888888888888888h,True,1622924627,0.076923077,0.923076923,0.0,1.6,20000000.0,0xbe7cb5c23ab3588b54abe6455d0e5f3213bbf036,100.0,0.0,100000000000000.0,0xbe7cb5c23ab3588b54abe6455d0e5f3213bbf036,,50000000000000,20000000.0,0
